MON
11.9189
11.81589
10.76603
11.37404
11.68904
11.97863
11.30329
11.4776
12.69151
11.5148
11.42466
11.63579
11.72904
12.21562
12.97836
12.86503
12.39288
12.48767
12.80904
12.23743
11.88219
12.71534
12.73562
12.57814
12.62904
12.4274
12.89452
13.0806
12.12904
13.07315
12.93973
12.76066
12.16603
12.84192
13.2126
12.76967
12.94575
12.34575
13.02082
12.76366
13.0663
12.94384
12.51397
12.39809
11.74548
12.56219
12.90603
11.85683
11.86
12.07069
13.13781
13.15191
12.28575
13.13644
13.38712
12.39426
12.45562
12.84521
11.69315
13.54016
12.49617
13.64685
13.28932
11.85874
12.5337
13.06329
11.7674
12.68853
12.96
12.56219
12.26904
12.10765
12.18685
12.38712
12.41452
12.34863
12.51342
12.6811
13.22849
12.59563
12.65753
12.07315
11.87206
12.25956
12.9274
12.72795
12.61151
12.80601
12.41863
12.85836
13.12712
12.05328
12.92219
13.51123
12.77918
13.4776
12.93699
14.07836
13.60493
12.86393
13.8126
13.70822
13.64877
13.27322
13.2863
13.23699
13.55206
13.53798
13.76356
15.24904
13.36986
14.12158
13.85973
14.04082
13.88164
14.26831
13.92055
14.78877
14.16274
14.24098
14.42959
13.9926
