YearMon,GMSL,GMSL_notrend,NINO34,TSI_smooth
1994.291031274231,-3.6459551076295584,0.3426311089588152,0.26,-0.13516373294378678
1994.374360299819,-3.8283308176010222,0.13586558011056704,0.31,-0.15111221811270215
1994.457689325407,-3.815958936743752,0.12384764209105281,0.32,-0.16623872450830263
1994.541018350995,-3.5378064809208274,0.37761027903719313,0.24,-0.18054839625493307
1994.624347376583,-3.0831216351946598,0.8079053058865764,0.53,-0.19404639198852788
1994.707676402171,-2.7981925896872575,1.0684445325171943,0.48,-0.20673785583282547
1994.791005427759,-2.72,1.1222473033276672,0.75,-0.21862794461011475
1994.874334453347,-2.889965094942088,0.9278923895087949,1.11,-0.22972181332926633
1994.957663478935,-2.917233689954277,0.8762339756197082,1.25,-0.24031014618230984
1995.040992504523,-2.971170726826327,0.7979071198708736,1.02,-0.24951020169344615
1995.124321530111,-3.1586540714699365,0.5860339563504797,0.73,-0.25789831677069425
1995.207650555699,-3.171595172016848,0.548703036926784,0.46,-0.2653246532511472
1995.290979581287,-3.246313894260634,0.44959449580621325,0.28,-0.2718318987215125
1995.3743086068753,-3.3195049745088245,0.35201359668112486,-0.11,-0.277462708369669
1995.4576376324633,-3.311278398509047,0.3358503538041182,-0.14,-0.28225970392731153
1995.5409666580513,-3.2667982416937726,0.355940691742608,-0.21,-0.2862655841363488
1995.6242956836393,-2.801619326279613,0.7967297882799831,-0.63,-0.2895229785116653
1995.7076247092273,-2.3377609710165563,1.2361983246662556,-0.84,-0.2920745601253473
1995.7909537348153,-2.3212145137864564,1.2283549630195711,-0.88,-0.2939630020519065
1995.8742827604033,-2.5451818602712626,0.9799977976579806,-1.1,-0.2952309338025895
1995.9576117859913,-2.745752885198388,0.7550369538539572,-0.95,-0.2961136141093448
1996.0409408115793,-2.9811069206687315,0.4952930995068292,-0.86,-0.2959440603397336
1996.1242698371673,-2.9921731465001065,0.4598370547986699,-0.86,-0.2944897894189913
1996.2075988627553,-3.073600657774331,0.35401972464766107,-0.61,-0.29191633226551555
1996.2909278883433,-3.4171209194928207,-0.01389035594761312,-0.47,-0.28832786739812555
1996.3742569139313,-3.52356790644372,-0.14472716177529676,-0.38,-0.28382854428942195
1996.4575859395193,-3.386156933000313,-0.031706007208674336,-0.44,-0.2785224833597238
1996.5409149651073,-3.0829519355599553,0.24710917135489918,-0.44,-0.2725138631314881
1996.6242439906953,-2.918531680169148,0.3871396078688085,-0.22,-0.26590680402260886
1996.7075730162833,-2.6512907444353746,0.6299907247257974,-0.45,-0.25880548455796815
1996.7909020418713,-2.261978382000076,0.9949132682843116,-0.44,-0.25131405421016656
1996.8742310674593,-2.459737639991927,0.7727641914156762,-0.41,-0.24347521230811253
1996.9575600930473,-2.9828149991547566,0.22529701337606234,-0.64,-0.23458020412550054
1997.0408891186353,-3.1942376936741783,-0.010515500020143786,-0.53,-0.2232710128569477
1997.1242181442233,-3.1950884734334974,-0.03575609865624729,-0.37,-0.2100600257643491
1997.2075471698113,-3.1444146470546785,-0.00947209115421277,-0.25,-0.19525884553352577
1997.2908761953993,-3.1562593666344863,-0.04570662961080485,0.16,-0.17917849360095142
1997.3742052209873,-3.1230669877835253,-0.036904069636741976,0.64,-0.16213034013233657
1997.4575342465753,-3.0015367668490125,0.06023633242098647,1.09,-0.14442598782805333
1997.5408632721633,-2.537509256198464,0.4998740241947508,1.56,-0.12637680688291447
1997.6241922977513,-2.036725037171832,0.9762684243445983,1.89,-0.1082939349376696
1997.7075213233393,-1.63371669241225,1.354886950227396,2.13,-0.09048920728555719
1997.7908503489273,-1.5818140666876368,1.3823997570752247,2.36,-0.07327329643009797
1997.8741793745153,-1.8726878703894017,1.0671361344966754,2.41,-0.05675682416767813
1997.9575084001033,-2.2299000223147107,0.685534163694582,2.29,-0.03907817952111953
1998.0408374256915,-2.3639418958067977,0.527102471325597,2.38,-0.018002751782577677
1998.1241664512795,-2.54199065196129,0.32466389629432024,2.03,0.005755797203728784
1998.2074954768675,-2.637343083054786,0.20492164632403975,1.34,0.03149456939653277
1998.2908245024555,-2.6930359667844295,0.12483894371761206,0.78,0.05851015288728705
1998.3741535280435,-2.980229814305162,-0.18674472268001852,0.57,0.08609983365275191
1998.4574825536315,-3.157228073869523,-0.3881328011211638,-0.39,0.1135599671430099
1998.5408115792195,-2.971798028669263,-0.2270925747976884,-0.99,0.14018807203439618
1998.6241406048075,-2.706634232766244,0.013681402228546524,-1.28,0.1652798057558749
1998.7074696303955,-2.5722853455070847,0.12364047061092132,-1.26,0.18813268698378122
1998.7907986559835,-2.586776600149859,0.08475939709136249,-1.46,0.20805396884315996
1998.8741276815715,-2.774373882584565,-0.12722770422012797,-1.46,0.22813374160044939
1998.9574567071595,-2.8792078780380748,-0.2564515185504219,-1.69,0.25141577703860174
1999.0407857327475,-2.961229919105579,-0.3628633784948243,-1.69,0.27722279829810725
1999.1241147583355,-3.064334474468816,-0.4903577527348455,-1.32,0.30485221329709594
1999.2074437839235,-3.2152728969191053,-0.6656859940619193,-0.95,0.333600964515745
1999.2907728095115,-3.3170189452186802,-0.7918218612382786,-1.11,0.3627666926396646
1999.3741018350995,-3.4931052915775473,-0.9922980264739301,-1.15,0.3916463401587328
1999.4574308606875,-3.3997666707767706,-0.9233492245499377,-1.19,0.41953731505898495
1999.5407598862755,-3.11656458981584,-0.6645369624657915,-1.17,0.44573586147935423
1999.6240889118635,-2.6928448111020975,-0.26520700262883334,-1.22,0.46954031848549804
1999.7074179374515,-2.1787914583224968,0.22445653127398302,-1.09,0.49024739576101095
1999.7907469630395,-2.0129492476179722,0.3659089231016095,-1.23,0.50712796789594
1999.8740759886275,-2.1685930775639073,0.18587527427889006,-1.58,0.5228813290555508
1999.9574050142155,-2.2334668492404406,0.09661168372557238,-1.74,0.5402224822830853
2000.0407340398035,-2.3641488849896266,-0.05846017090039801,-1.77,0.5586263398054881
2000.1240630653915,-2.565065132784983,-0.28376623757253894,-1.55,0.5775609019389788
2000.2073920909795,-2.670158450073228,-0.413249373737568,-0.98,0.5964951003801232
2000.2907211165675,-2.8664849153036225,-0.633965657844747,-0.87,0.6148960040259919
2000.3740501421555,-2.968431529971035,-0.7603020913889438,-0.86,0.6322327774473395
2000.4573791677435,-2.9106936841230695,-0.7269540644178765,-0.79,0.6479731880667955
2000.5407081933315,-2.68990310301558,-0.5305533021871716,-0.67,0.6615859348037443
2000.6240372189195,-2.2923673838064706,-0.15740740185484636,-0.49,0.6725385521387213
2000.7073662445075,-1.8164004458435414,0.2941697172312985,-0.52,0.6802933576982468
2000.7906952700957,-1.4746418610306504,0.6115384831672914,-0.7,0.6858601914737207
2000.8740242956837,-1.6950434302202808,0.36674709510087666,-0.79,0.6902210687927908
2000.9573533212717,-1.9949898753041522,0.04241083114022093,-0.92,0.6935362418309295
2001.0406823468597,-2.1203619919896917,-0.10735110442210294,-0.73,0.6958377600263748
2001.1240113724477,-2.218264511686593,-0.22964344299578876,-0.63,0.6971577310528878
2001.2073403980357,-2.15,-0.18576875018597994,-0.48,0.6975282334676807
2001.2906694236237,-2.2084486838308117,-0.2686072528935761,-0.49,0.6969813312666595
2001.3739984492117,-2.2997141834602823,-0.3842625713998311,-0.34,0.6955491030052176
2001.4573274747997,-2.1365623767956534,-0.24550058361210025,-0.19,0.6932636418012665
2001.5406565003877,-1.7269297297816206,0.13974224452514816,-0.04,0.6901570116488939
2001.6239855259757,-1.482310126000042,0.35997202942994244,-0.05,0.686261305667224
2001.7073145515637,-1.0791302459065786,0.7387620906466215,-0.2,0.6814803255256265
2001.7906435771517,-1.0846205950846246,0.7088819225917911,-0.14,0.6751015346450293
2001.8739726027397,-1.258962462142886,0.5101502366567452,-0.37,0.665862603796035
2001.9573016283277,-1.5550196562963459,0.18970322362650105,-0.41,0.6543101447139004
2002.0406306539157,-1.6970304651944987,0.0233025958515638,-0.15,0.6408516785685093
2002.1239596795037,-1.7563504673134305,-0.060407225144266,-0.04,0.6258953091663039
2002.2072887050917,-1.8921468860159223,-0.2205934627235422,0.01,0.6098487907211204
2002.2906177306797,-2.053094379753828,-0.4059307753382324,0.02,0.5931201105247004
2002.3739467562677,-2.126744280547548,-0.5039704950087365,0.31,0.5761170227811793
2002.4572757818557,-2.1038168565768784,-0.5054328899148515,0.72,0.5592475147919994
2002.5406048074437,-1.7839228063706924,-0.20992865858544985,0.74,0.5429193407515954
2002.6239338330317,-1.3868524389849044,0.16275188992355383,0.87,0.5275403714030555
2002.7072628586197,-1.1725277882876002,0.3526867217440737,1.09,0.513379884447204
2002.7905918842077,-0.9765171831945515,0.524307507960338,1.25,0.498163753073936
2002.8739209097957,-1.1113965351339528,0.36503833714403866,1.47,0.4795786887708345
2002.9572499353837,-1.4878011626068515,-0.035756109205644426,1.37,0.45816816863288373
2003.0405789609717,-1.5711861132082305,-0.14353087868380787,0.6,0.43455207520471484
2003.1239079865597,-1.5277471641900964,-0.12448174854245808,0.64,0.40935215639145867
2003.2072370121477,-1.650220873259003,-0.271345276488149,0.36,0.38318946060260983
2003.2905660377357,-1.7489222515933296,-0.39443647369926005,-0.14,0.356684803033947
2003.3738950633237,-1.889374287702041,-0.5592783286847558,-0.61,0.33045993173611266
2003.457224088912,-1.8786036712302143,-0.5728975310898272,-0.29,0.3051346589903207
2003.5405531145,-1.6597482034526778,-0.3784318821890751,0.21,0.28133087287252034
2003.623882140088,-1.3297630048057671,-0.07283650241894879,0.26,0.2596700182928359
2003.707211165676,-0.9584658555696166,0.27407082794041737,0.27,0.24085020957136294
2003.790540191264,-0.8798274281322029,0.32831943650104667,0.42,0.2220236209523677
2003.873869216852,-1.1240085897137386,0.05974845604261292,0.33,0.20058453234676074
2003.95719824244,-1.2711750874033818,-0.11180786052381464,0.43,0.17711723550466468
2004.040527268028,-1.2875598228671645,-0.15258241486438173,0.27,0.15221469705317023
2004.123856293616,-1.4732387671932596,-0.3626511780672612,0.23,0.12647035020201244
2004.207185319204,-1.5434055511604734,-0.45720778091125935,0.12,0.10047739487930503
2004.290514344792,-1.6674701399408924,-0.6056621885684628,0.07,0.07482879768303641
